dia_de_semana,hora,linea,estacion,trx_totales
True,22,C,INDEPENDENCIA,4269.0
True,22,C,LAVALLE,3943.0
True,22,C,MARIANO MORENO,2320.0
True,22,C,RETIRO,11656.0
True,22,C,SAN JUAN,4578.0
True,22,D,9 DE JULIO,2221.0
True,22,D,AGÃÂÃÂ¼ERO,3200.0
True,22,D,BULNES,8457.0
True,22,D,CALLAO,9579.0
True,22,D,CATEDRAL,8017.0
True,22,D,CONGRESO DE TUCUMAN,6675.0
True,22,D,FACULTAD DE MEDICINA,17049.0
True,22,D,JOSE HERNANDEZ,3198.0
True,22,D,JURAMENTO,6429.0
True,22,D,MINISTRO CARRANZA,3789.0
True,22,D,OLLEROS,4747.0
True,22,D,PALERMO,8812.0
True,22,D,PLAZA ITALIA,4681.0
True,22,D,PUEYRREDON.D,3557.0
True,22,D,SCALABRINI ORTIZ,4438.0
True,22,D,TRIBUNALES,5335.0
True,22,E,AVENIDA LA PLATA,1351.0
True,22,E,BOEDO,1504.0
True,22,E,BOLIVAR,7477.0
True,22,E,CATALINAS,1421.0
True,22,E,CORREO CENTRAL,2631.0
True,22,E,EMILIO MITRE,1231.0
True,22,E,ENTRE RIOS,2110.0
True,22,E,GENERAL BELGRANO,1252.0
True,22,E,INDEPENDENCIA.H,24908.0
True,22,E,JOSE MARIA MORENO,1159.0
True,22,E,JUJUY,1748.0
True,22,E,MEDALLA MILAGROSA,284.0
True,22,E,PICHINCHA,800.0
True,22,E,PZA. DE LOS VIRREYES,1236.0
True,22,E,RETIRO E,1528.0
True,22,E,SAN JOSE,1630.0
True,22,E,URQUIZA,869.0
True,22,E,VARELA,334.0
True,22,H,CASEROS,1092.0
True,22,H,CORDOBA,4960.0
True,22,H,CORRIENTES,2512.0
True,22,H,FACULTAD DE DERECHO,5128.0
True,22,H,HOSPITALES,1186.0
True,22,H,HUMBERTO I,1908.0
True,22,H,INCLAN,1493.0
True,22,H,LAS HERAS,9138.0
True,22,H,ONCE,4055.0
True,22,H,PATRICIOS,2892.0
True,22,H,SANTA FE,5111.0
True,22,H,VENEZUELA,2305.0
True,23,A,ACOYTE,372.0
True,23,A,ALBERTI,442.0
True,23,A,CARABOBO,162.0
True,23,A,CASTRO BARROS,324.0
True,23,A,CONGRESO,1420.0
True,23,A,FLORES,104.0
True,23,A,LIMA,800.0
True,23,A,LORIA,527.0
True,23,A,PASCO,79.0
True,23,A,PERU,849.0
True,23,A,PIEDRAS,832.0
True,23,A,PLAZA DE MAYO,912.0
True,23,A,PLAZA MISERERE,659.0
True,23,A,PRIMERA JUNTA,203.0
True,23,A,PUAN,129.0
True,23,A,RIO DE JANEIRO,429.0
True,23,A,SAENZ PEÃÂÃÂ±A ,445.0
True,23,A,SAN PEDRITO,160.0
True,23,B,ANGEL GALLARDO,657.0
True,23,B,CALLAO.B,1923.0
True,23,B,CARLOS GARDEL,1803.0
True,23,B,CARLOS PELLEGRINI,3145.0
True,23,B,DORREGO,457.0
True,23,B,ECHEVERRIA,15.0
True,23,B,FEDERICO LACROZE,863.0
True,23,B,FLORIDA,940.0
True,23,B,LEANDRO N. ALEM,2670.0
True,23,B,LOS INCAS,121.0
True,23,B,MALABIA,726.0
True,23,B,MEDRANO,1141.0
True,23,B,PASTEUR,640.0
True,23,B,PUEYRREDON,414.0
True,23,B,ROSAS,65.0
True,23,B,TRONADOR,106.0
True,23,B,URUGUAY,1648.0
True,23,C,AVENIDA DE MAYO,260.0
True,23,C,CONSTITUCION,926.0
True,23,C,DIAGONAL NORTE,477.0
True,23,C,GENERAL SAN MARTIN,257.0
True,23,C,INDEPENDENCIA,415.0
True,23,C,LAVALLE,260.0
True,23,C,MARIANO MORENO,228.0
True,23,C,RETIRO,1149.0
True,23,C,SAN JUAN,416.0
True,23,D,9 DE JULIO,440.0
True,23,D,AGÃÂÃÂ¼ERO,645.0
True,23,D,BULNES,742.0
True,23,D,CALLAO,1276.0
True,23,D,CATEDRAL,885.0
True,23,D,CONGRESO DE TUCUMAN,215.0
True,23,D,FACULTAD DE MEDICINA,1453.0
True,23,D,JOSE HERNANDEZ,153.0
True,23,D,JURAMENTO,80.0
True,23,D,MINISTRO CARRANZA,319.0
True,23,D,OLLEROS,125.0
True,23,D,PALERMO,430.0
True,23,D,PLAZA ITALIA,391.0
True,23,D,PUEYRREDON.D,698.0
True,23,D,SCALABRINI ORTIZ,562.0
True,23,D,TRIBUNALES,649.0
True,23,E,AVENIDA LA PLATA,206.0
True,23,E,BOEDO,209.0
True,23,E,BOLIVAR,496.0
True,23,E,CATALINAS,261.0
True,23,E,CORREO CENTRAL,658.0
True,23,E,EMILIO MITRE,51.0
True,23,E,ENTRE RIOS,431.0
True,23,E,GENERAL BELGRANO,186.0
True,23,E,INDEPENDENCIA.H,671.0
True,23,E,JOSE MARIA MORENO,105.0
True,23,E,JUJUY,309.0
True,23,E,MEDALLA MILAGROSA,11.0
True,23,E,PICHINCHA,94.0
True,23,E,PZA. DE LOS VIRREYES,27.0
True,23,E,RETIRO E,315.0
True,23,E,SAN JOSE,226.0
True,23,E,URQUIZA,118.0
True,23,E,VARELA,17.0
True,23,H,CASEROS,286.0
True,23,H,CORDOBA,558.0
True,23,H,CORRIENTES,653.0
True,23,H,FACULTAD DE DERECHO,928.0
True,23,H,HOSPITALES,220.0
True,23,H,HUMBERTO I,576.0
True,23,H,INCLAN,314.0
True,23,H,LAS HERAS,1489.0
True,23,H,ONCE,933.0
True,23,H,PATRICIOS,676.0
True,23,H,SANTA FE,1011.0
True,23,H,VENEZUELA,340.0
